10,0.96,39.252877, -81.554025,693,08/13/2018,11:21:05,198.100000,36.663833
10,0.96,39.253023, -81.554015,701,08/13/2018,11:21:06,197.700000,36.157490
10,0.96,39.253167, -81.554012,729,08/13/2018,11:21:07,197.100000,35.087265
10,0.96,39.253298, -81.554012,734,08/13/2018,11:21:08,196.700000,35.075758
10,0.96,39.253410, -81.554013,770,08/13/2018,11:21:09,196.300000,24.879852
10,0.96,39.253500, -81.554015,794,08/13/2018,11:21:10,196.100000,20.714030
10,0.96,39.253580, -81.554013,787,08/13/2018,11:21:11,195.900000,20.380304
10,0.96,39.253662, -81.554012,831,08/13/2018,11:21:12,195.600000,20.794585
10,0.96,39.253743, -81.554012,836,08/13/2018,11:21:13,195.300000,21.105295
10,0.96,39.253827, -81.554012,863,08/13/2018,11:21:14,195.000000,21.139818
10,0.96,39.253907, -81.554010,859,08/13/2018,11:21:15,194.600000,20.138640
10,0.96,39.253982, -81.554008,882,08/13/2018,11:21:16,194.300000,18.711674
10,0.96,39.254048, -81.554007,913,08/13/2018,11:21:17,194.200000,16.145436
10,0.96,39.254097, -81.554000,936,08/13/2018,11:21:18,194.000000,13.084362
10,0.96,39.254135, -81.553995,933,08/13/2018,11:21:19,194.000000,9.770118
10,0.96,39.254177, -81.553987,2,08/13/2018,11:21:21,192.800000,5.915006
10,0.96,39.254187, -81.553982,5,08/13/2018,11:21:22,192.600000,3.452338
10,0.96,39.254203, -81.553977,1,08/13/2018,11:21:23,192.500000,4.994383
10,0.96,39.254228, -81.553975,10,08/13/2018,11:21:24,192.300000,8.515768
10,0.96,39.254272, -81.553972,22,08/13/2018,11:21:25,192.200000,12.543496
10,0.96,39.254323, -81.553967,59,08/13/2018,11:21:26,191.800000,14.120064
10,0.96,39.254382, -81.553963,79,08/13/2018,11:21:27,191.600000,14.649422
10,0.96,39.254443, -81.553958,91,08/13/2018,11:21:28,191.300000,16.087897
10,0.96,39.254515, -81.553952,88,08/13/2018,11:21:29,191.100000,19.425157
10,0.96,39.254602, -81.553945,103,08/13/2018,11:21:30,190.700000,23.418362
10,0.96,39.254703, -81.553938,141,08/13/2018,11:21:31,190.300000,26.652052
10,0.96,39.254815, -81.553930,145,08/13/2018,11:21:32,189.900000,27.998464
10,0.96,39.254932, -81.553922,170,08/13/2018,11:21:33,189.800000,29.897250
10,0.96,39.255057, -81.553912,187,08/13/2018,11:21:34,189.600000,31.888099
10,0.96,39.255187, -81.553902,204,08/13/2018,11:21:35,189.500000,33.004355
10,0.96,39.255322, -81.553895,219,08/13/2018,11:21:36,189.600000,33.361096
10,0.96,39.255458, -81.553890,238,08/13/2018,11:21:37,189.700000,33.798392
10,0.96,39.255595, -81.553893,251,08/13/2018,11:21:38,189.700000,34.028548
10,0.96,39.255733, -81.553907,276,08/13/2018,11:21:39,189.700000,34.534891
10,0.96,39.255868, -81.553930,293,08/13/2018,11:21:40,189.800000,33.165464
10,0.96,39.256002, -81.553970,309,08/13/2018,11:21:41,190.100000,33.947994
10,0.96,39.256137, -81.554027,318,08/13/2018,11:21:42,190.500000,34.626954
10,0.96,39.256268, -81.554100,368,08/13/2018,11:21:43,191.000000,35.167820
10,0.96,39.256397, -81.554190,396,08/13/2018,11:21:44,191.300000,35.846780
10,0.96,39.256523, -81.554288,419,08/13/2018,11:21:45,191.400000,36.560263
10,0.96,39.256653, -81.554393,436,08/13/2018,11:21:46,191.400000,37.607472
10,0.96,39.256785, -81.554503,51,08/13/2018,11:21:47,191.300000,38.148339
10,0.96,39.256917, -81.554615,91,08/13/2018,11:21:48,191.400000,38.413018
10,0.96,39.257048, -81.554728,82,08/13/2018,11:21:49,191.300000,38.976900
10,0.96,39.257182, -81.554843,123,08/13/2018,11:21:50,191.000000,39.517766
10,0.96,39.257315, -81.554958,190,08/13/2018,11:21:51,191.000000,39.287610
10,0.96,39.257450, -81.555075,139,08/13/2018,11:21:52,190.900000,39.575305
10,0.96,39.257583, -81.555192,178,08/13/2018,11:21:53,190.900000,39.621336
10,0.96,39.257718, -81.555308,246,08/13/2018,11:21:54,190.700000,39.943555
10,0.96,39.257855, -81.555418,249,08/13/2018,11:21:55,190.700000,39.966570
10,0.96,39.257993, -81.555537,315,08/13/2018,11:21:56,190.800000,41.105842
10,0.89,39.258132, -81.555653,336,08/13/2018,11:21:57,191.100000,40.910209
10,0.89,39.258270, -81.555773,360,08/13/2018,11:21:58,191.400000,40.864178
10,0.89,39.258405, -81.555883,302,08/13/2018,11:21:59,191.800000,40.933225
10,0.89,39.258520, -81.555975,376,08/13/2018,11:22:00,191.900000,29.782172
10,0.96,39.258608, -81.556042,362,08/13/2018,11:22:01,191.800000,21.784255
10,0.96,39.258663, -81.556082,397,08/13/2018,11:22:02,191.800000,11.760966
10,0.96,39.258678, -81.556093,361,08/13/2018,11:22:03,191.900000,0.172617
10,0.89,39.258672, -81.556085,410,08/13/2018,11:22:04,191.900000,0.115078
10,0.89,39.258665, -81.556077,403,08/13/2018,11:22:05,191.900000,0.092062
10,0.89,39.258662, -81.556073,474,08/13/2018,11:22:06,191.900000,0.069047
10,0.89,39.258658, -81.556072,457,08/13/2018,11:22:07,192.200000,0.046031
9,0.92,39.258657, -81.556070,487,08/13/2018,11:22:08,192.400000,0.034523
10,0.89,39.258658, -81.556065,497,08/13/2018,11:22:09,192.400000,0.034523
10,0.89,39.258657, -81.556062,466,08/13/2018,11:22:10,192.500000,0.011508
10,0.89,39.258655, -81.556060,496,08/13/2018,11:22:11,192.600000,0.023016
10,0.89,39.258657, -81.556057,558,08/13/2018,11:22:12,192.600000,0.034523
10,0.89,39.258658, -81.556055,531,08/13/2018,11:22:13,192.600000,0.023016
10,0.89,39.258662, -81.556055,548,08/13/2018,11:22:14,192.600000,0.011508
10,0.89,39.258667, -81.556052,635,08/13/2018,11:22:15,192.700000,0.023016
10,0.89,39.258670, -81.556053,594,08/13/2018,11:22:16,192.700000,0.011508
10,0.89,39.258672, -81.556053,664,08/13/2018,11:22:17,192.700000,0.011508
10,0.89,39.258677, -81.556053,685,08/13/2018,11:22:18,192.600000,0.011508
11,0.79,39.258680, -81.556050,658,08/13/2018,11:22:19,192.300000,0.000000
11,0.79,39.258682, -81.556050,681,08/13/2018,11:22:20,192.100000,0.000000
11,0.79,39.258682, -81.556048,769,08/13/2018,11:22:21,192.000000,0.000000
11,0.79,39.258682, -81.556047,772,08/13/2018,11:22:22,191.900000,0.011508
11,0.79,39.258683, -81.556045,788,08/13/2018,11:22:23,191.800000,0.011508
11,0.79,39.258683, -81.556042,704,08/13/2018,11:22:24,191.900000,0.000000
11,0.79,39.258682, -81.556040,809,08/13/2018,11:22:25,191.900000,0.000000
11,0.79,39.258680, -81.556040,839,08/13/2018,11:22:26,192.000000,0.011508
11,0.79,39.258682, -81.556040,814,08/13/2018,11:22:27,192.100000,0.057539
11,0.79,39.258687, -81.556040,818,08/13/2018,11:22:28,192.200000,1.714661
11,0.79,39.258702, -81.556050,809,08/13/2018,11:22:29,192.400000,7.307450
11,0.81,39.258738, -81.556068,851,08/13/2018,11:22:30,192.300000,11.806997
11,0.81,39.258792, -81.556095,828,08/13/2018,11:22:31,192.300000,16.018850
11,0.81,39.258857, -81.556123,846,08/13/2018,11:22:32,192.400000,18.067237
11,0.81,39.258938, -81.556152,885,08/13/2018,11:22:33,192.400000,23.119159
